TrialConfig.ScenePerlinSurfaceConfig.ContainerConfig.MovementSpeed,TrialConfig.MetaConfig.Condition.Scene.View.Heading,TrialConfig.MetaConfig.Condition.Target.SurfaceOffset,TrialConfig.MetaConfig.StimulusLevel.BiasPercentage,TrialResponse.AgainstResponseProbability.mean,TrialResponse.AgainstResponseProbability.sem,TrialResponse.AgainstResponseProbability.count
1.0,15.0,0.03,80,0.972972972972973,0.018979645491264414,74
1.0,15.0,0.03,120,1.0,0.0,74
1.0,15.0,0.03,160,0.972972972972973,0.018979645491264414,74
1.0,15.0,0.03,200,0.9863013698630136,0.0136986301369863,73
1.0,15.0,0.22,-200,0.02702702702702703,0.018979645491264418,74
1.0,15.0,0.22,-160,0.05405405405405406,0.02646585116721439,74
1.0,15.0,0.22,-120,0.10810810810810811,0.036343254177883824,74
1.0,15.0,0.22,-80,0.2972972972972973,0.05349582166720675,74
1.0,15.0,0.22,-40,0.6986301369863014,0.054076343754917856,73
1.0,15.0,0.22,0,0.8904109589041096,0.03681396232099794,73
1.0,15.0,0.22,40,1.0,0.0,73
1.0,15.0,0.22,80,0.972972972972973,0.018979645491264414,74
1.0,15.0,0.22,120,1.0,0.0,74
1.0,15.0,0.22,160,1.0,0.0,74
1.0,15.0,0.22,200,0.9864864864864865,0.013513513513513513,74
1.0,15.0,1.23,-200,0.0273972602739726,0.01923778487026566,73
1.0,15.0,1.23,-160,0.0684931506849315,0.02976804751234086,73
1.0,15.0,1.23,-120,0.0945945945945946,0.034252578598678016,74
1.0,15.0,1.23,-80,0.47297297297297297,0.05843501715816531,74
1.0,15.0,1.23,-40,0.8243243243243243,0.044539305813520266,74
1.0,15.0,1.23,0,0.9054054054054054,0.03425257859867801,74
1.0,15.0,1.23,40,0.9863013698630136,0.0136986301369863,73
1.0,15.0,1.23,80,0.9864864864864865,0.013513513513513513,74
1.0,15.0,1.23,120,0.9863013698630136,0.0136986301369863,73
1.0,15.0,1.23,160,0.972972972972973,0.018979645491264414,74
1.0,15.0,1.23,200,1.0,0.0,74
1.0,15.0,4.7,-200,0.04054054054054054,0.023083233882679525,74
1.0,15.0,4.7,-160,0.0821917808219178,0.032368600179812385,73
1.0,15.0,4.7,-120,0.17567567567567569,0.04453930581352027,74
1.0,15.0,4.7,-80,0.7397260273972602,0.05171119476212842,73
1.0,15.0,4.7,-40,0.9041095890410958,0.03470019213143988,73
1.0,15.0,4.7,0,1.0,0.0,73
1.0,15.0,4.7,40,0.972972972972973,0.018979645491264414,74
1.0,15.0,4.7,80,0.9583333333333334,0.023715020365230925,72
1.0,15.0,4.7,120,0.972972972972973,0.018979645491264414,74
1.0,15.0,4.7,160,0.9863013698630136,0.0136986301369863,73
1.0,15.0,4.7,200,0.9864864864864865,0.013513513513513513,74
1.0,25.0,1.23,-200,0.0,0.0,74
1.0,25.0,1.23,-160,0.013513513513513514,0.013513513513513514,74
1.0,25.0,1.23,-120,0.0821917808219178,0.032368600179812385,73
1.0,25.0,1.23,-80,0.5135135135135135,0.0584991962188687,74
1.0,25.0,1.23,-40,0.918918918918919,0.03194750389456442,74
1.0,25.0,1.23,0,0.9459459459459459,0.026465851167214387,74
1.0,25.0,1.23,40,0.972972972972973,0.018979645491264414,74
1.0,25.0,1.23,80,1.0,0.0,74
1.0,25.0,1.23,120,0.9726027397260274,0.01923778487026566,73
1.0,25.0,1.23,160,0.9864864864864865,0.013513513513513513,74
1.0,25.0,1.23,200,0.9863013698630136,0.0136986301369863,73
3.0,-15.0,1.23,-200,0.0136986301369863,0.013698630136986299,73
3.0,-15.0,1.23,-160,0.0136986301369863,0.013698630136986302,73
3.0,-15.0,1.23,-120,0.0945945945945946,0.03425257859867801,74
3.0,-15.0,1.23,-80,0.4794520547945205,0.05887578519738642,73
3.0,-15.0,1.23,-40,0.9054054054054054,0.03425257859867801,74
3.0,-15.0,1.23,0,0.9324324324324325,0.02937760571493279,74
3.0,-15.0,1.23,40,0.9863013698630136,0.0136986301369863,73
3.0,-15.0,1.23,80,0.9861111111111112,0.013888888888888888,72
3.0,-15.0,1.23,120,1.0,0.0,73
3.0,-15.0,1.23,160,1.0,0.0,73
3.0,-15.0,1.23,200,1.0,0.0,74
3.0,15.0,1.23,-200,0.02702702702702703,0.018979645491264418,74
3.0,15.0,1.23,-160,0.02702702702702703,0.018979645491264414,74
3.0,15.0,1.23,-120,0.06756756756756757,0.029377605714932784,74
3.0,15.0,1.23,-80,0.5540540540540541,0.05817759292339763,74
3.0,15.0,1.23,-40,0.8648648648648649,0.04001260595662731,74
3.0,15.0,1.23,0,0.9864864864864865,0.013513513513513513,74
3.0,15.0,1.23,40,1.0,0.0,74
3.0,15.0,1.23,80,0.972972972972973,0.018979645491264414,74
3.0,15.0,1.23,120,0.972972972972973,0.018979645491264414,74
3.0,15.0,1.23,160,0.9864864864864865,0.013513513513513513,74
3.0,15.0,1.23,200,1.0,0.0,74
